"AUCOAG.SPC"
WL/nm,Abs
789.00,0.0041
788.00,0.0042
787.00,0.0045
786.00,0.0046
785.00,0.0048
784.00,0.0050
783.00,0.0051
782.00,0.0054
781.00,0.0055
780.00,0.0055
779.00,0.0058
778.00,0.0060
777.00,0.0062
776.00,0.0063
775.00,0.0065
774.00,0.0067
773.00,0.0069
772.00,0.0073
771.00,0.0074
770.00,0.0074
769.00,0.0075
768.00,0.0077
767.00,0.0079
766.00,0.0082
765.00,0.0084
764.00,0.0085
763.00,0.0088
762.00,0.0092
761.00,0.0094
760.00,0.0095
759.00,0.0098
758.00,0.0100
757.00,0.0104
756.00,0.0106
755.00,0.0108
754.00,0.0113
753.00,0.0117
752.00,0.0119
751.00,0.0122
750.00,0.0126
749.00,0.0129
748.00,0.0132
747.00,0.0135
746.00,0.0138
745.00,0.0140
744.00,0.0145
743.00,0.0149
742.00,0.0152
741.00,0.0155
740.00,0.0159
739.00,0.0163
738.00,0.0167
737.00,0.0172
736.00,0.0175
735.00,0.0179
734.00,0.0185
733.00,0.0189
732.00,0.0192
731.00,0.0199
730.00,0.0203
729.00,0.0207
728.00,0.0214
727.00,0.0219
726.00,0.0224
725.00,0.0229
724.00,0.0235
723.00,0.0241
722.00,0.0247
721.00,0.0253
720.00,0.0259
719.00,0.0267
718.00,0.0274
717.00,0.0279
716.00,0.0287
715.00,0.0294
714.00,0.0303
713.00,0.0310
712.00,0.0319
711.00,0.0327
710.00,0.0335
709.00,0.0344
708.00,0.0352
707.00,0.0362
706.00,0.0372
705.00,0.0382
704.00,0.0392
703.00,0.0401
702.00,0.0412
701.00,0.0424
700.00,0.0436
699.00,0.0446
698.00,0.0458
697.00,0.0470
696.00,0.0482
695.00,0.0494
694.00,0.0509
693.00,0.0522
692.00,0.0536
691.00,0.0551
690.00,0.0565
689.00,0.0579
688.00,0.0594
687.00,0.0610
686.00,0.0626
685.00,0.0641
684.00,0.0658
683.00,0.0675
682.00,0.0693
681.00,0.0710
680.00,0.0727
679.00,0.0745
678.00,0.0765
677.00,0.0784
676.00,0.0803
675.00,0.0823
674.00,0.0840
673.00,0.0859
672.00,0.0880
671.00,0.0898
670.00,0.0918
669.00,0.0938
668.00,0.0958
667.00,0.0979
666.00,0.0998
665.00,0.1018
664.00,0.1038
663.00,0.1059
662.00,0.1078
661.00,0.1098
660.00,0.1118
659.00,0.1138
658.00,0.1160
657.00,0.1178
656.00,0.1195
655.00,0.1213
654.00,0.1230
653.00,0.1248
652.00,0.1266
651.00,0.1282
650.00,0.1298
649.00,0.1314
648.00,0.1329
