"AG2SUC1.SPC"
WL/nm,Abs
793.00,-0.0014
792.00,-0.0013
791.00,-0.0011
790.00,-0.0009
789.00,-0.0009
788.00,-0.0008
787.00,-0.0007
786.00,-0.0008
785.00,-0.0007
784.00,-0.0007
783.00,-0.0005
782.00,-0.0004
781.00,-0.0004
780.00,-0.0004
779.00,-0.0001
778.00,0.0001
777.00,0.0003
776.00,0.0004
775.00,0.0005
774.00,0.0006
773.00,0.0005
772.00,0.0006
771.00,0.0007
770.00,0.0007
769.00,0.0008
768.00,0.0009
767.00,0.0009
766.00,0.0011
765.00,0.0011
764.00,0.0010
763.00,0.0011
762.00,0.0012
761.00,0.0013
760.00,0.0012
759.00,0.0012
758.00,0.0013
757.00,0.0014
756.00,0.0016
755.00,0.0015
754.00,0.0017
753.00,0.0018
752.00,0.0019
751.00,0.0019
750.00,0.0021
749.00,0.0020
748.00,0.0021
747.00,0.0022
746.00,0.0022
745.00,0.0023
744.00,0.0024
743.00,0.0025
742.00,0.0026
741.00,0.0027
740.00,0.0027
739.00,0.0028
738.00,0.0029
737.00,0.0030
736.00,0.0030
735.00,0.0030
734.00,0.0032
733.00,0.0033
732.00,0.0033
731.00,0.0034
730.00,0.0036
729.00,0.0037
728.00,0.0039
727.00,0.0040
726.00,0.0040
725.00,0.0041
724.00,0.0043
723.00,0.0044
722.00,0.0045
721.00,0.0047
720.00,0.0046
719.00,0.0048
718.00,0.0049
717.00,0.0050
716.00,0.0052
715.00,0.0052
714.00,0.0053
713.00,0.0055
712.00,0.0056
711.00,0.0057
710.00,0.0059
709.00,0.0060
708.00,0.0061
707.00,0.0062
706.00,0.0063
705.00,0.0065
704.00,0.0066
703.00,0.0067
702.00,0.0069
701.00,0.0069
700.00,0.0069
699.00,0.0070
698.00,0.0070
697.00,0.0070
696.00,0.0070
695.00,0.0071
694.00,0.0073
693.00,0.0075
692.00,0.0076
691.00,0.0078
690.00,0.0080
689.00,0.0080
688.00,0.0081
687.00,0.0083
686.00,0.0085
685.00,0.0086
684.00,0.0088
683.00,0.0089
682.00,0.0091
681.00,0.0092
680.00,0.0094
679.00,0.0096
678.00,0.0098
677.00,0.0099
676.00,0.0100
675.00,0.0103
674.00,0.0105
673.00,0.0106
672.00,0.0109
671.00,0.0111
670.00,0.0112
669.00,0.0114
668.00,0.0116
667.00,0.0119
666.00,0.0120
665.00,0.0122
664.00,0.0125
663.00,0.0127
662.00,0.0129
661.00,0.0131
660.00,0.0132
659.00,0.0135
658.00,0.0137
657.00,0.0140
656.00,0.0142
655.00,0.0144
654.00,0.0145
653.00,0.0149
652.00,0.0151
651.00,0.0155
650.00,0.0156
649.00,0.0158
648.00,0.0161
647.00,0.0164
646.00,0.0166
645.00,0.0169
644.00,0.0170
643.00,0.0172
642.00,0.0173
641.00,0.0176
640.00,0.0179
639.00,0.0181
638.00,0.0183
637.00,0.0185
636.00,0.0188
635.00,0.0192
634.00,0.0195
633.00,0.0199
632.00,0.0202
631.00,0.0205
630.00,0.0209
629.00,0.0212
628.00,0.0215
627.00,0.0219
626.00,0.0222
625.00,0.0225
624.00,0.0229
623.00,0.0233
622.00,0.0236
621.00,0.0240
620.00,0.0245
619.00,0.0249
618.00,0.0252
617.00,0.0257
616.00,0.0261
615.00,0.0265
614.00,0.0270
613.00,0.0274
612.00,0.0279
611.00,0.0284
610.00,0.0289
609.00,0.0293
608.00,0.0299
607.00,0.0304
606.00,0.0309
605.00,0.0313
604.00,0.0318
603.00,0.0323
602.00,0.0328
601.00,0.0334
600.00,0.0340
599.00,0.0346
598.00,0.0351
597.00,0.0358
596.00,0.0363
595.00,0.0369
594.00,0.0374
593.00,0.0381
592.00,0.0387
591.00,0.0394
590.00,0.0400
589.00,0.0406
588.00,0.0412
587.00,0.0419
586.00,0.0426
585.00,0.0433
584.00,0.0439
583.00,0.0446
582.00,0.0453
581.00,0.0460
580.00,0.0467
579.00,0.0474
578.00,0.0482
577.00,0.0488
576.00,0.0496
575.00,0.0504
574.00,0.0512
573.00,0.0520
572.00,0.0528
571.00,0.0537
570.00,0.0544
569.00,0.0552
568.00,0.0561
567.00,0.0570
566.00,0.0578
565.00,0.0587
564.00,0.0596
563.00,0.0605
562.00,0.0614
561.00,0.0622
560.00,0.0631
559.00,0.0641
558.00,0.0650
557.00,0.0659
556.00,0.0668
555.00,0.0677
554.00,0.0686
553.00,0.0694
552.00,0.0703
551.00,0.0713
550.00,0.0722
549.00,0.0732
548.00,0.0742
547.00,0.0750
546.00,0.0760
545.00,0.0768
544.00,0.0777
543.00,0.0786
542.00,0.0795
541.00,0.0803
540.00,0.0812
539.00,0.0821
538.00,0.0830
537.00,0.0837
536.00,0.0844
535.00,0.0849
534.00,0.0860
533.00,0.0869
532.00,0.0878
531.00,0.0887
530.00,0.0896
529.00,0.0904
528.00,0.0913
527.00,0.0922
526.00,0.0931
525.00,0.0939
524.00,0.0949
523.00,0.0957
522.00,0.0967
521.00,0.0977
520.00,0.0984
519.00,0.0993
518.00,0.1003
517.00,0.1012
516.00,0.1022
515.00,0.1033
514.00,0.1044
513.00,0.1055
512.00,0.1066
511.00,0.1077
510.00,0.1089
509.00,0.1101
508.00,0.1112
507.00,0.1126
506.00,0.1139
505.00,0.1153
504.00,0.1166
503.00,0.1182
502.00,0.1198
501.00,0.1216
500.00,0.1232
499.00,0.1249
498.00,0.1265
497.00,0.1284
496.00,0.1301
495.00,0.1319
494.00,0.1338
493.00,0.1356
