"AG1_1.SPC"
WL/nm,Abs
759.00,0.0422
758.00,0.0424
757.00,0.0427
756.00,0.0429
755.00,0.0430
754.00,0.0435
753.00,0.0438
752.00,0.0439
751.00,0.0441
750.00,0.0445
749.00,0.0447
748.00,0.0450
747.00,0.0451
746.00,0.0453
745.00,0.0456
744.00,0.0459
743.00,0.0462
742.00,0.0465
741.00,0.0466
740.00,0.0469
739.00,0.0472
738.00,0.0474
737.00,0.0477
736.00,0.0480
735.00,0.0482
734.00,0.0485
733.00,0.0487
732.00,0.0489
731.00,0.0492
730.00,0.0495
729.00,0.0498
728.00,0.0502
727.00,0.0505
726.00,0.0507
725.00,0.0510
724.00,0.0513
723.00,0.0516
722.00,0.0519
721.00,0.0523
720.00,0.0525
719.00,0.0529
718.00,0.0532
717.00,0.0535
716.00,0.0539
715.00,0.0542
714.00,0.0545
713.00,0.0549
712.00,0.0553
711.00,0.0555
710.00,0.0559
709.00,0.0563
708.00,0.0566
707.00,0.0570
706.00,0.0573
705.00,0.0578
704.00,0.0582
703.00,0.0585
702.00,0.0588
701.00,0.0592
700.00,0.0597
699.00,0.0600
698.00,0.0604
697.00,0.0607
696.00,0.0612
695.00,0.0615
694.00,0.0621
693.00,0.0625
692.00,0.0630
691.00,0.0634
690.00,0.0639
689.00,0.0642
688.00,0.0647
687.00,0.0651
686.00,0.0656
685.00,0.0659
684.00,0.0665
683.00,0.0670
682.00,0.0674
681.00,0.0679
680.00,0.0684
679.00,0.0689
678.00,0.0694
677.00,0.0699
676.00,0.0704
675.00,0.0710
674.00,0.0714
673.00,0.0719
672.00,0.0725
671.00,0.0731
670.00,0.0736
669.00,0.0741
668.00,0.0747
667.00,0.0753
666.00,0.0758
665.00,0.0764
664.00,0.0771
663.00,0.0777
662.00,0.0783
661.00,0.0789
660.00,0.0795
659.00,0.0801
658.00,0.0808
657.00,0.0815
656.00,0.0821
655.00,0.0827
654.00,0.0834
653.00,0.0840
652.00,0.0848
651.00,0.0855
650.00,0.0861
649.00,0.0868
648.00,0.0876
647.00,0.0884
646.00,0.0891
645.00,0.0898
644.00,0.0905
643.00,0.0913
642.00,0.0921
641.00,0.0929
640.00,0.0937
639.00,0.0944
638.00,0.0953
637.00,0.0960
636.00,0.0969
635.00,0.0978
634.00,0.0987
633.00,0.0996
632.00,0.1005
631.00,0.1014
630.00,0.1024
629.00,0.1033
628.00,0.1042
627.00,0.1052
626.00,0.1062
625.00,0.1072
624.00,0.1082
623.00,0.1092
622.00,0.1103
621.00,0.1113
620.00,0.1125
619.00,0.1136
618.00,0.1147
617.00,0.1160
616.00,0.1172
615.00,0.1184
614.00,0.1197
613.00,0.1210
612.00,0.1224
611.00,0.1237
610.00,0.1250
609.00,0.1263
608.00,0.1276
607.00,0.1289
606.00,0.1302
605.00,0.1315
604.00,0.1328
603.00,0.1342
602.00,0.1355
601.00,0.1369
600.00,0.1385
599.00,0.1400
598.00,0.1416
597.00,0.1433
596.00,0.1449
595.00,0.1465
594.00,0.1482
593.00,0.1499
592.00,0.1517
591.00,0.1535
590.00,0.1553
589.00,0.1571
588.00,0.1589
587.00,0.1608
586.00,0.1628
585.00,0.1648
584.00,0.1668
583.00,0.1688
582.00,0.1708
581.00,0.1729
580.00,0.1750
579.00,0.1770
578.00,0.1792
577.00,0.1814
576.00,0.1836
575.00,0.1860
574.00,0.1884
573.00,0.1908
572.00,0.1933
571.00,0.1958
570.00,0.1984
569.00,0.2010
568.00,0.2038
567.00,0.2065
566.00,0.2093
565.00,0.2122
564.00,0.2151
563.00,0.2182
562.00,0.2214
561.00,0.2244
560.00,0.2275
559.00,0.2308
558.00,0.2339
557.00,0.2372
556.00,0.2406
555.00,0.2440
554.00,0.2474
553.00,0.2509
552.00,0.2546
551.00,0.2584
550.00,0.2623
549.00,0.2663
548.00,0.2704
547.00,0.2744
546.00,0.2785
545.00,0.2829
544.00,0.2872
543.00,0.2916
542.00,0.2960
541.00,0.3005
540.00,0.3052
539.00,0.3103
538.00,0.3153
537.00,0.3204
536.00,0.3257
535.00,0.3308
534.00,0.3361
533.00,0.3414
532.00,0.3470
531.00,0.3526
530.00,0.3584
529.00,0.3645
528.00,0.3706
527.00,0.3768
526.00,0.3834
525.00,0.3898
524.00,0.3966
523.00,0.4037
522.00,0.4109
521.00,0.4182
520.00,0.4260
519.00,0.4338
518.00,0.4417
517.00,0.4496
516.00,0.4582
515.00,0.4668
514.00,0.4759
513.00,0.4853
512.00,0.4945
511.00,0.5038
510.00,0.5137
509.00,0.5233
508.00,0.5330
507.00,0.5432
506.00,0.5535
505.00,0.5640
504.00,0.5752
503.00,0.5868
502.00,0.5986
501.00,0.6107
500.00,0.6233
499.00,0.6352
498.00,0.6478
497.00,0.6612
496.00,0.6748
495.00,0.6887
494.00,0.7031
493.00,0.7177
492.00,0.7320
491.00,0.7468
490.00,0.7624
489.00,0.7779
488.00,0.7938
487.00,0.8100
486.00,0.8269
485.00,0.8445
484.00,0.8625
483.00,0.8811
482.00,0.8992
481.00,0.9189
480.00,0.9396
479.00,0.9609
478.00,0.9818
477.00,1.0035
476.00,1.0248
475.00,1.0464
474.00,1.0692
473.00,1.0922
472.00,1.1161
471.00,1.1403
470.00,1.1654
469.00,1.1902
468.00,1.2184
467.00,1.2374
466.00,1.2620
465.00,1.2879
464.00,1.3147
463.00,1.3426
462.00,1.3705
461.00,1.3983
460.00,1.4251
459.00,1.4525
458.00,1.4802
457.00,1.5071
456.00,1.5346
455.00,1.5606
454.00,1.5876
453.00,1.6139
452.00,1.6395
451.00,1.6640
450.00,1.6877
449.00,1.7093
448.00,1.7285
447.00,1.7484
446.00,1.7670
445.00,1.7880
444.00,1.8083
443.00,1.8268
442.00,1.8417
441.00,1.8575
440.00,1.8704
439.00,1.8858
438.00,1.8985
437.00,1.9088
436.00,1.9212
435.00,1.9306
434.00,1.9397
433.00,1.9463
432.00,1.9511
431.00,1.9549
430.00,1.9584
429.00,1.9599
428.00,1.9613
427.00,1.9641
426.00,1.9656
425.00,1.9650
424.00,1.9618
423.00,1.9608
422.00,1.9565
421.00,1.9507
420.00,1.9476
419.00,1.9366
418.00,1.9298
417.00,1.9206
416.00,1.8991
415.00,1.8788
414.00,1.8688
413.00,1.8575
412.00,1.8488
411.00,1.8380
410.00,1.8253
409.00,1.8100
408.00,1.7983
407.00,1.7811
406.00,1.7653
405.00,1.7444
404.00,1.7225
403.00,1.7013
402.00,1.6736
401.00,1.6468
400.00,1.6189
399.00,1.5903
398.00,1.5609
397.00,1.5333
396.00,1.5070
395.00,1.4813
394.00,1.4556
393.00,1.4285
392.00,1.4052
391.00,1.3805
390.00,1.3582
389.00,1.3346
388.00,1.3147
387.00,1.2910
386.00,1.2695
385.00,1.2467
384.00,1.2258
383.00,1.2043
382.00,1.1852
381.00,1.1624
380.00,1.1409
379.00,1.1211
378.00,1.1009
377.00,1.0786
376.00,1.0567
375.00,1.0368
374.00,1.0164
373.00,0.9946
372.00,0.9746
371.00,0.9535
370.00,0.9303
369.00,0.9092
368.00,0.8851
367.00,0.8626
366.00,0.8397
365.00,0.8172
364.00,0.7958
363.00,0.7780
362.00,0.7629
361.00,0.7461
360.00,0.7300
359.00,0.7139
358.00,0.6983
357.00,0.6828
356.00,0.6677
355.00,0.6514
354.00,0.6367
353.00,0.6207
352.00,0.6057
351.00,0.5894
350.00,0.5725
