"AG2SUC2.SPC"
WL/nm,Abs
965.00,-0.0209
964.00,-0.0208
963.00,-0.0208
962.00,-0.0206
961.00,-0.0206
960.00,-0.0204
959.00,-0.0200
958.00,-0.0195
957.00,-0.0185
956.00,-0.0177
955.00,-0.0168
954.00,-0.0157
953.00,-0.0144
952.00,-0.0132
951.00,-0.0120
950.00,-0.0108
949.00,-0.0096
948.00,-0.0086
947.00,-0.0078
946.00,-0.0069
945.00,-0.0061
944.00,-0.0054
943.00,-0.0046
942.00,-0.0040
941.00,-0.0035
940.00,-0.0030
939.00,-0.0022
938.00,-0.0017
937.00,-0.0013
936.00,-0.0006
935.00,-0.0001
934.00,0.0003
933.00,0.0006
932.00,0.0010
931.00,0.0016
930.00,0.0021
929.00,0.0025
928.00,0.0030
927.00,0.0033
926.00,0.0036
925.00,0.0039
924.00,0.0044
923.00,0.0046
922.00,0.0046
921.00,0.0048
920.00,0.0050
919.00,0.0053
918.00,0.0054
917.00,0.0054
916.00,0.0056
915.00,0.0058
914.00,0.0059
913.00,0.0061
912.00,0.0062
911.00,0.0062
910.00,0.0063
909.00,0.0064
908.00,0.0064
907.00,0.0066
906.00,0.0066
905.00,0.0065
904.00,0.0066
903.00,0.0067
902.00,0.0066
901.00,0.0067
900.00,0.0066
899.00,0.0066
898.00,0.0064
897.00,0.0066
896.00,0.0064
895.00,0.0066
894.00,0.0068
893.00,0.0067
892.00,0.0068
891.00,0.0066
890.00,0.0067
889.00,0.0068
888.00,0.0068
887.00,0.0068
886.00,0.0069
885.00,0.0069
884.00,0.0069
883.00,0.0069
882.00,0.0069
881.00,0.0069
880.00,0.0070
879.00,0.0071
878.00,0.0074
877.00,0.0073
876.00,0.0072
875.00,0.0073
874.00,0.0075
873.00,0.0074
872.00,0.0074
871.00,0.0077
870.00,0.0077
869.00,0.0077
868.00,0.0076
867.00,0.0076
866.00,0.0077
865.00,0.0079
864.00,0.0081
863.00,0.0080
862.00,0.0080
861.00,0.0080
860.00,0.0080
859.00,0.0081
858.00,0.0082
857.00,0.0081
856.00,0.0083
855.00,0.0083
854.00,0.0083
853.00,0.0083
852.00,0.0083
851.00,0.0083
850.00,0.0084
849.00,0.0084
848.00,0.0084
847.00,0.0085
846.00,0.0086
845.00,0.0087
844.00,0.0088
843.00,0.0088
842.00,0.0088
841.00,0.0088
840.00,0.0089
839.00,0.0090
838.00,0.0091
837.00,0.0092
836.00,0.0092
835.00,0.0092
834.00,0.0092
833.00,0.0093
832.00,0.0094
831.00,0.0094
830.00,0.0094
829.00,0.0097
828.00,0.0099
827.00,0.0100
826.00,0.0102
825.00,0.0102
824.00,0.0103
823.00,0.0103
822.00,0.0105
821.00,0.0106
820.00,0.0108
819.00,0.0109
818.00,0.0110
817.00,0.0111
816.00,0.0110
815.00,0.0110
814.00,0.0108
813.00,0.0109
812.00,0.0110
811.00,0.0111
810.00,0.0111
809.00,0.0112
808.00,0.0114
807.00,0.0114
806.00,0.0115
805.00,0.0114
804.00,0.0114
803.00,0.0113
802.00,0.0115
801.00,0.0117
800.00,0.0116
799.00,0.0117
798.00,0.0118
797.00,0.0118
796.00,0.0118
795.00,0.0119
794.00,0.0119
793.00,0.0118
792.00,0.0119
791.00,0.0120
790.00,0.0121
789.00,0.0120
788.00,0.0121
787.00,0.0121
786.00,0.0121
785.00,0.0121
784.00,0.0122
783.00,0.0123
782.00,0.0123
781.00,0.0122
780.00,0.0121
779.00,0.0122
778.00,0.0122
777.00,0.0123
776.00,0.0124
775.00,0.0123
774.00,0.0123
773.00,0.0124
772.00,0.0125
771.00,0.0125
770.00,0.0125
769.00,0.0127
768.00,0.0126
767.00,0.0127
766.00,0.0127
765.00,0.0128
764.00,0.0127
763.00,0.0128
762.00,0.0129
761.00,0.0129
760.00,0.0129
759.00,0.0130
758.00,0.0130
757.00,0.0130
756.00,0.0132
755.00,0.0133
754.00,0.0135
753.00,0.0136
752.00,0.0135
751.00,0.0135
750.00,0.0137
749.00,0.0137
748.00,0.0138
747.00,0.0137
746.00,0.0137
745.00,0.0138
744.00,0.0139
743.00,0.0140
742.00,0.0140
741.00,0.0139
740.00,0.0140
739.00,0.0140
738.00,0.0141
737.00,0.0142
736.00,0.0142
735.00,0.0142
734.00,0.0144
733.00,0.0145
732.00,0.0146
731.00,0.0149
730.00,0.0150
729.00,0.0150
728.00,0.0153
727.00,0.0155
726.00,0.0155
725.00,0.0155
724.00,0.0156
723.00,0.0157
722.00,0.0158
721.00,0.0160
720.00,0.0160
719.00,0.0161
718.00,0.0163
717.00,0.0163
716.00,0.0164
715.00,0.0165
714.00,0.0165
713.00,0.0166
712.00,0.0167
711.00,0.0167
710.00,0.0169
709.00,0.0171
708.00,0.0171
707.00,0.0172
706.00,0.0173
705.00,0.0173
704.00,0.0174
703.00,0.0173
702.00,0.0175
701.00,0.0175
700.00,0.0176
699.00,0.0175
698.00,0.0175
697.00,0.0177
696.00,0.0177
695.00,0.0177
694.00,0.0178
693.00,0.0179
692.00,0.0180
691.00,0.0180
690.00,0.0181
689.00,0.0181
688.00,0.0182
687.00,0.0182
686.00,0.0184
685.00,0.0183
684.00,0.0185
683.00,0.0187
682.00,0.0187
681.00,0.0187
680.00,0.0188
679.00,0.0189
678.00,0.0190
677.00,0.0190
676.00,0.0191
675.00,0.0192
674.00,0.0193
673.00,0.0193
672.00,0.0194
671.00,0.0195
670.00,0.0194
669.00,0.0195
668.00,0.0197
667.00,0.0197
666.00,0.0198
665.00,0.0199
664.00,0.0200
663.00,0.0201
662.00,0.0202
661.00,0.0201
660.00,0.0202
659.00,0.0202
658.00,0.0203
657.00,0.0205
656.00,0.0205
655.00,0.0205
654.00,0.0204
653.00,0.0206
652.00,0.0207
651.00,0.0209
650.00,0.0209
649.00,0.0209
648.00,0.0210
647.00,0.0212
646.00,0.0212
645.00,0.0212
644.00,0.0212
643.00,0.0212
642.00,0.0212
641.00,0.0212
640.00,0.0212
639.00,0.0212
638.00,0.0212
637.00,0.0211
636.00,0.0212
635.00,0.0212
634.00,0.0214
633.00,0.0215
632.00,0.0216
631.00,0.0217
630.00,0.0218
629.00,0.0218
628.00,0.0219
627.00,0.0220
626.00,0.0221
625.00,0.0223
624.00,0.0224
623.00,0.0224
622.00,0.0224
621.00,0.0224
620.00,0.0225
619.00,0.0225
618.00,0.0225
617.00,0.0227
616.00,0.0228
615.00,0.0228
614.00,0.0229
613.00,0.0230
612.00,0.0231
611.00,0.0232
610.00,0.0232
609.00,0.0233
608.00,0.0234
607.00,0.0235
606.00,0.0236
605.00,0.0237
604.00,0.0237
603.00,0.0238
602.00,0.0240
601.00,0.0241
600.00,0.0242
599.00,0.0243
598.00,0.0245
597.00,0.0247
596.00,0.0247
595.00,0.0249
594.00,0.0250
593.00,0.0252
592.00,0.0253
591.00,0.0255
590.00,0.0256
589.00,0.0257
588.00,0.0258
587.00,0.0260
586.00,0.0262
585.00,0.0263
584.00,0.0264
583.00,0.0265
582.00,0.0268
581.00,0.0270
580.00,0.0272
579.00,0.0273
578.00,0.0274
577.00,0.0275
576.00,0.0275
575.00,0.0276
574.00,0.0278
573.00,0.0279
572.00,0.0281
571.00,0.0283
570.00,0.0284
569.00,0.0286
568.00,0.0288
567.00,0.0290
566.00,0.0292
565.00,0.0294
564.00,0.0296
563.00,0.0298
562.00,0.0300
561.00,0.0302
560.00,0.0305
559.00,0.0307
558.00,0.0309
557.00,0.0311
556.00,0.0313
555.00,0.0316
554.00,0.0318
553.00,0.0319
552.00,0.0322
551.00,0.0324
550.00,0.0327
549.00,0.0330
548.00,0.0333
547.00,0.0335
546.00,0.0337
545.00,0.0339
544.00,0.0342
543.00,0.0345
542.00,0.0347
541.00,0.0350
540.00,0.0352
539.00,0.0355
538.00,0.0357
537.00,0.0360
536.00,0.0361
535.00,0.0363
534.00,0.0366
533.00,0.0369
532.00,0.0373
531.00,0.0376
530.00,0.0378
529.00,0.0381
528.00,0.0385
527.00,0.0387
526.00,0.0392
525.00,0.0394
524.00,0.0396
523.00,0.0400
522.00,0.0404
521.00,0.0408
520.00,0.0412
519.00,0.0416
518.00,0.0421
517.00,0.0424
516.00,0.0428
515.00,0.0433
514.00,0.0438
513.00,0.0441
512.00,0.0446
511.00,0.0451
510.00,0.0456
509.00,0.0461
508.00,0.0465
507.00,0.0471
506.00,0.0476
505.00,0.0481
504.00,0.0486
503.00,0.0492
502.00,0.0498
501.00,0.0504
500.00,0.0510
499.00,0.0516
498.00,0.0521
497.00,0.0528
496.00,0.0534
495.00,0.0541
494.00,0.0548
493.00,0.0554
492.00,0.0560
491.00,0.0567
490.00,0.0574
489.00,0.0581
488.00,0.0587
487.00,0.0593
486.00,0.0598
485.00,0.0606
484.00,0.0613
483.00,0.0622
482.00,0.0630
481.00,0.0638
480.00,0.0643
479.00,0.0650
478.00,0.0657
477.00,0.0666
476.00,0.0675
475.00,0.0686
474.00,0.0695
473.00,0.0705
472.00,0.0716
471.00,0.0724
470.00,0.0735
469.00,0.0746
468.00,0.0755
467.00,0.0767
466.00,0.0778
465.00,0.0788
464.00,0.0799
463.00,0.0810
462.00,0.0820
461.00,0.0830
460.00,0.0838
459.00,0.0849
458.00,0.0859
457.00,0.0871
456.00,0.0880
455.00,0.0890
454.00,0.0900
453.00,0.0907
452.00,0.0918
451.00,0.0924
450.00,0.0932
449.00,0.0939
448.00,0.0945
447.00,0.0954
446.00,0.0960
445.00,0.0967
444.00,0.0971
443.00,0.0972
442.00,0.0973
441.00,0.0977
440.00,0.0982
439.00,0.0984
438.00,0.0985
437.00,0.0985
436.00,0.0986
435.00,0.0986
434.00,0.0985
433.00,0.0981
432.00,0.0978
431.00,0.0975
430.00,0.0971
429.00,0.0967
428.00,0.0963
427.00,0.0962
426.00,0.0959
425.00,0.0954
424.00,0.0952
423.00,0.0949
422.00,0.0944
421.00,0.0936
420.00,0.0930
419.00,0.0921
418.00,0.0912
417.00,0.0903
416.00,0.0891
415.00,0.0882
414.00,0.0871
413.00,0.0862
412.00,0.0845
411.00,0.0832
410.00,0.0821
409.00,0.0811
408.00,0.0800
407.00,0.0788
406.00,0.0778
405.00,0.0771
404.00,0.0765
403.00,0.0753
402.00,0.0736
401.00,0.0728
400.00,0.0726
399.00,0.0722
398.00,0.0719
397.00,0.0709
396.00,0.0697
395.00,0.0681
394.00,0.0671
393.00,0.0664
392.00,0.0656
391.00,0.0646
390.00,0.0639
389.00,0.0631
388.00,0.0620
387.00,0.0608
386.00,0.0602
385.00,0.0608
384.00,0.0623
383.00,0.0632
382.00,0.0625
381.00,0.0617
380.00,0.0606
379.00,0.0589
378.00,0.0567
377.00,0.0553
376.00,0.0551
375.00,0.0537
374.00,0.0519
373.00,0.0484
372.00,0.0443
371.00,0.0425
370.00,0.0409
369.00,0.0393
368.00,0.0374
367.00,0.0350
366.00,0.0319
365.00,0.0292
364.00,0.0262
363.00,0.0248
362.00,0.0225
361.00,0.0212
360.00,0.0209
359.00,0.0198
358.00,0.0195
357.00,0.0187
356.00,0.0174
355.00,0.0164
354.00,0.0158
353.00,0.0154
352.00,0.0146
351.00,0.0135
350.00,0.0132
349.00,0.0131
348.00,0.0130
347.00,0.0116
346.00,0.0106
345.00,0.0096
344.00,0.0078
343.00,0.0070
342.00,0.0057
341.00,0.0043
340.00,0.0034
339.00,0.0030
338.00,0.0025
337.00,0.0017
336.00,0.0010
335.00,0.0000
334.00,-0.0006
333.00,0.0000
332.00,0.0001
331.00,-0.0014
330.00,-0.0019
329.00,-0.0015
328.00,-0.0005
327.00,-0.0015
326.00,-0.0025
325.00,-0.0022
324.00,-0.0004
323.00,0.0014
322.00,0.0027
321.00,0.0046
320.00,0.0073
319.00,0.0094
318.00,0.0112
317.00,0.0121
316.00,0.0133
315.00,0.0142
314.00,0.0154
313.00,0.0167
312.00,0.0188
311.00,0.0204
310.00,0.0224
309.00,0.0237
308.00,0.0256
307.00,0.0274
306.00,0.0295
305.00,0.0334
304.00,0.0347
303.00,0.0361
302.00,0.0373
301.00,0.0388
300.00,0.0401
299.00,0.0421
298.00,0.0439
297.00,0.0458
296.00,0.0476
295.00,0.0496
294.00,0.0515
293.00,0.0536
292.00,0.0557
291.00,0.0585
290.00,0.0610
289.00,0.0635
288.00,0.0658
287.00,0.0680
286.00,0.0712
285.00,0.0744
284.00,0.0776
283.00,0.0797
282.00,0.0822
281.00,0.0846
280.00,0.0872
279.00,0.0890
278.00,0.0908
277.00,0.0928
276.00,0.0942
275.00,0.0957
274.00,0.0968
273.00,0.0975
272.00,0.0987
271.00,0.0998
270.00,0.1007
269.00,0.1007
268.00,0.1009
267.00,0.1013
266.00,0.1014
265.00,0.1019
264.00,0.1024
263.00,0.1025
262.00,0.1026
261.00,0.1029
260.00,0.1029
259.00,0.1033
258.00,0.1036
257.00,0.1035
256.00,0.1036
255.00,0.1034
254.00,0.1032
253.00,0.1034
252.00,0.1032
251.00,0.1032
250.00,0.1030
249.00,0.1031
248.00,0.1031
247.00,0.1037
246.00,0.1041
245.00,0.1044
244.00,0.1052
243.00,0.1061
242.00,0.1074
241.00,0.1094
240.00,0.1115
239.00,0.1139
238.00,0.1173
237.00,0.1214
236.00,0.1263
235.00,0.1327
234.00,0.1398
233.00,0.1480
232.00,0.1581
231.00,0.1687
230.00,0.1808
229.00,0.1946
228.00,0.2095
227.00,0.2248
226.00,0.2417
225.00,0.2599
224.00,0.2794
223.00,0.3003
222.00,0.3225
221.00,0.3469
220.00,0.3732
219.00,0.4007
218.00,0.4295
217.00,0.4585
216.00,0.4889
215.00,0.5188
214.00,0.5464
213.00,0.5744
212.00,0.6031
211.00,0.6341
210.00,0.6633
209.00,0.6929
208.00,0.7234
207.00,0.7566
206.00,0.7894
205.00,0.8261
204.00,0.8679
203.00,0.9171
202.00,0.9695
201.00,1.0235
200.00,1.0776
199.00,1.1112
198.00,1.1122
197.00,1.0750
196.00,1.0364
195.00,0.9401
194.00,0.8463
193.00,0.7684
192.00,0.6564
191.00,0.5942
190.00,0.3971
