"AUPVP1.SPC"
WL/nm,Abs
793.00,-0.0099
792.00,-0.0099
791.00,-0.0097
790.00,-0.0096
789.00,-0.0096
788.00,-0.0098
787.00,-0.0097
786.00,-0.0097
785.00,-0.0097
784.00,-0.0096
783.00,-0.0095
782.00,-0.0094
781.00,-0.0096
780.00,-0.0097
779.00,-0.0096
778.00,-0.0096
777.00,-0.0095
776.00,-0.0096
775.00,-0.0095
774.00,-0.0095
773.00,-0.0095
772.00,-0.0093
771.00,-0.0094
770.00,-0.0094
769.00,-0.0093
768.00,-0.0093
767.00,-0.0092
766.00,-0.0092
765.00,-0.0091
764.00,-0.0091
763.00,-0.0092
762.00,-0.0090
761.00,-0.0090
760.00,-0.0091
759.00,-0.0091
758.00,-0.0092
757.00,-0.0091
756.00,-0.0090
755.00,-0.0091
754.00,-0.0089
753.00,-0.0087
752.00,-0.0088
751.00,-0.0086
750.00,-0.0085
749.00,-0.0087
748.00,-0.0086
747.00,-0.0086
746.00,-0.0086
745.00,-0.0085
744.00,-0.0084
743.00,-0.0083
742.00,-0.0083
741.00,-0.0084
740.00,-0.0084
739.00,-0.0083
738.00,-0.0083
737.00,-0.0082
736.00,-0.0082
735.00,-0.0083
734.00,-0.0080
733.00,-0.0080
732.00,-0.0081
731.00,-0.0079
730.00,-0.0080
729.00,-0.0078
728.00,-0.0076
727.00,-0.0076
726.00,-0.0076
725.00,-0.0077
724.00,-0.0076
723.00,-0.0075
722.00,-0.0074
721.00,-0.0072
720.00,-0.0074
719.00,-0.0073
718.00,-0.0071
717.00,-0.0072
716.00,-0.0070
715.00,-0.0070
714.00,-0.0069
713.00,-0.0068
712.00,-0.0067
711.00,-0.0066
710.00,-0.0066
709.00,-0.0065
708.00,-0.0065
707.00,-0.0064
706.00,-0.0063
705.00,-0.0061
704.00,-0.0061
703.00,-0.0062
702.00,-0.0059
701.00,-0.0058
700.00,-0.0057
699.00,-0.0057
698.00,-0.0055
697.00,-0.0055
696.00,-0.0055
695.00,-0.0054
694.00,-0.0051
693.00,-0.0049
692.00,-0.0048
691.00,-0.0047
690.00,-0.0045
689.00,-0.0045
688.00,-0.0045
687.00,-0.0044
686.00,-0.0042
685.00,-0.0042
684.00,-0.0040
683.00,-0.0039
682.00,-0.0037
681.00,-0.0036
680.00,-0.0034
679.00,-0.0033
678.00,-0.0031
677.00,-0.0029
676.00,-0.0028
675.00,-0.0025
674.00,-0.0024
673.00,-0.0023
672.00,-0.0020
671.00,-0.0018
670.00,-0.0017
669.00,-0.0015
668.00,-0.0013
667.00,-0.0010
666.00,-0.0009
665.00,-0.0007
664.00,-0.0004
663.00,-0.0002
662.00,0.0000
661.00,0.0003
660.00,0.0005
659.00,0.0007
658.00,0.0010
657.00,0.0013
656.00,0.0016
655.00,0.0018
654.00,0.0019
653.00,0.0023
652.00,0.0026
651.00,0.0029
650.00,0.0032
649.00,0.0035
648.00,0.0038
647.00,0.0042
646.00,0.0045
645.00,0.0049
644.00,0.0052
643.00,0.0056
642.00,0.0059
641.00,0.0064
640.00,0.0068
639.00,0.0073
638.00,0.0078
637.00,0.0081
636.00,0.0085
635.00,0.0090
634.00,0.0096
633.00,0.0101
632.00,0.0105
631.00,0.0110
630.00,0.0116
629.00,0.0121
628.00,0.0126
627.00,0.0132
626.00,0.0138
625.00,0.0144
624.00,0.0150
623.00,0.0156
622.00,0.0163
621.00,0.0169
620.00,0.0177
619.00,0.0185
618.00,0.0192
617.00,0.0200
616.00,0.0209
615.00,0.0217
614.00,0.0225
613.00,0.0234
612.00,0.0244
611.00,0.0253
610.00,0.0263
609.00,0.0273
608.00,0.0283
607.00,0.0293
606.00,0.0305
605.00,0.0314
604.00,0.0326
603.00,0.0337
602.00,0.0349
601.00,0.0361
600.00,0.0375
599.00,0.0389
598.00,0.0402
597.00,0.0417
596.00,0.0431
595.00,0.0446
594.00,0.0461
593.00,0.0478
592.00,0.0494
591.00,0.0512
590.00,0.0529
589.00,0.0547
588.00,0.0566
587.00,0.0585
586.00,0.0606
585.00,0.0626
584.00,0.0648
583.00,0.0670
582.00,0.0692
581.00,0.0715
580.00,0.0739
579.00,0.0763
578.00,0.0789
577.00,0.0815
576.00,0.0842
575.00,0.0871
574.00,0.0901
573.00,0.0932
572.00,0.0963
571.00,0.0996
570.00,0.1029
569.00,0.1065
568.00,0.1102
567.00,0.1139
566.00,0.1178
565.00,0.1218
564.00,0.1258
563.00,0.1300
562.00,0.1345
561.00,0.1389
560.00,0.1434
559.00,0.1481
558.00,0.1528
557.00,0.1575
556.00,0.1623
555.00,0.1673
554.00,0.1722
553.00,0.1770
552.00,0.1823
551.00,0.1877
550.00,0.1933
549.00,0.1990
548.00,0.2045
547.00,0.2100
546.00,0.2155
545.00,0.2210
544.00,0.2263
543.00,0.2318
542.00,0.2372
541.00,0.2423
540.00,0.2475
539.00,0.2527
538.00,0.2573
537.00,0.2620
536.00,0.2667
535.00,0.2711
534.00,0.2753
533.00,0.2792
532.00,0.2828
531.00,0.2859
530.00,0.2889
529.00,0.2916
528.00,0.2940
527.00,0.2960
526.00,0.2977
525.00,0.2989
524.00,0.2999
523.00,0.3004
522.00,0.3007
521.00,0.3005
520.00,0.2999
519.00,0.2990
518.00,0.2978
517.00,0.2962
516.00,0.2945
515.00,0.2923
514.00,0.2898
513.00,0.2871
512.00,0.2842
511.00,0.2813
510.00,0.2781
509.00,0.2748
508.00,0.2713
507.00,0.2680
506.00,0.2643
505.00,0.2607
504.00,0.2569
503.00,0.2531
502.00,0.2494
501.00,0.2455
500.00,0.2416
499.00,0.2380
498.00,0.2343
497.00,0.2308
496.00,0.2272
495.00,0.2238
494.00,0.2205
493.00,0.2173
492.00,0.2142
491.00,0.2112
490.00,0.2084
489.00,0.2058
488.00,0.2031
487.00,0.2006
486.00,0.1981
485.00,0.1958
484.00,0.1937
483.00,0.1917
482.00,0.1898
481.00,0.1879
480.00,0.1861
479.00,0.1845
478.00,0.1828
477.00,0.1812
476.00,0.1799
475.00,0.1786
474.00,0.1772
473.00,0.1762
472.00,0.1751
471.00,0.1741
470.00,0.1733
469.00,0.1727
468.00,0.1717
467.00,0.1710
466.00,0.1703
465.00,0.1697
464.00,0.1690
463.00,0.1684
462.00,0.1679
461.00,0.1672
460.00,0.1666
459.00,0.1663
458.00,0.1659
457.00,0.1657
456.00,0.1654
455.00,0.1646
454.00,0.1641
453.00,0.1637
452.00,0.1636
451.00,0.1633
450.00,0.1631
449.00,0.1628
448.00,0.1626
447.00,0.1626
446.00,0.1625
445.00,0.1624
444.00,0.1623
443.00,0.1619
442.00,0.1617
441.00,0.1617
440.00,0.1619
439.00,0.1618
438.00,0.1615
437.00,0.1612
436.00,0.1612
435.00,0.1612
434.00,0.1615
433.00,0.1612
432.00,0.1611
431.00,0.1610
430.00,0.1609
429.00,0.1607
428.00,0.1607
427.00,0.1607
426.00,0.1606
425.00,0.1604
424.00,0.1604
423.00,0.1604
422.00,0.1605
421.00,0.1606
420.00,0.1608
419.00,0.1609
418.00,0.1607
417.00,0.1608
416.00,0.1608
415.00,0.1608
414.00,0.1608
413.00,0.1607
412.00,0.1608
411.00,0.1610
410.00,0.1611
409.00,0.1610
408.00,0.1610
407.00,0.1609
406.00,0.1609
405.00,0.1610
404.00,0.1612
403.00,0.1614
402.00,0.1619
401.00,0.1624
400.00,0.1628
399.00,0.1635
398.00,0.1643
397.00,0.1648
396.00,0.1652
395.00,0.1656
394.00,0.1663
393.00,0.1667
392.00,0.1673
391.00,0.1678
390.00,0.1683
389.00,0.1687
388.00,0.1694
387.00,0.1696
386.00,0.1699
385.00,0.1706
384.00,0.1711
383.00,0.1714
382.00,0.1715
381.00,0.1719
380.00,0.1720
379.00,0.1723
378.00,0.1724
377.00,0.1726
376.00,0.1734
375.00,0.1744
374.00,0.1755
373.00,0.1764
372.00,0.1772
371.00,0.1777
370.00,0.1781
369.00,0.1789
368.00,0.1787
367.00,0.1794
366.00,0.1793
365.00,0.1803
364.00,0.1808
363.00,0.1812
362.00,0.1819
361.00,0.1821
360.00,0.1827
359.00,0.1826
358.00,0.1832
357.00,0.1837
356.00,0.1837
355.00,0.1832
354.00,0.1832
353.00,0.1837
352.00,0.1843
351.00,0.1848
350.00,0.1868
349.00,0.1877
348.00,0.1885
347.00,0.1889
346.00,0.1894
345.00,0.1902
344.00,0.1901
343.00,0.1913
342.00,0.1915
341.00,0.1922
340.00,0.1934
339.00,0.1951
338.00,0.1958
337.00,0.1962
336.00,0.1967
335.00,0.1970
334.00,0.1974
333.00,0.1982
332.00,0.1987
331.00,0.1986
330.00,0.2002
329.00,0.2015
328.00,0.2020
327.00,0.2029
326.00,0.2038
325.00,0.2046
324.00,0.2062
323.00,0.2080
322.00,0.2092
321.00,0.2110
320.00,0.2123
319.00,0.2136
318.00,0.2154
317.00,0.2168
316.00,0.2179
315.00,0.2199
314.00,0.2219
313.00,0.2231
312.00,0.2250
311.00,0.2267
310.00,0.2287
309.00,0.2303
308.00,0.2328
307.00,0.2348
306.00,0.2364
305.00,0.2370
304.00,0.2390
303.00,0.2414
302.00,0.2433
301.00,0.2456
300.00,0.2476
299.00,0.2498
298.00,0.2519
297.00,0.2543
296.00,0.2565
295.00,0.2589
294.00,0.2607
293.00,0.2626
292.00,0.2646
291.00,0.2671
290.00,0.2698
289.00,0.2721
288.00,0.2743
287.00,0.2763
286.00,0.2792
285.00,0.2825
284.00,0.2857
283.00,0.2885
282.00,0.2913
281.00,0.2949
280.00,0.2983
279.00,0.3015
278.00,0.3051
277.00,0.3092
276.00,0.3128
275.00,0.3167
274.00,0.3201
273.00,0.3238
272.00,0.3278
271.00,0.3316
270.00,0.3356
269.00,0.3399
268.00,0.3438
267.00,0.3483
266.00,0.3527
265.00,0.3571
264.00,0.3620
263.00,0.3665
262.00,0.3716
261.00,0.3771
260.00,0.3818
259.00,0.3870
258.00,0.3926
257.00,0.3979
256.00,0.4033
