"AUCOAG2.SPC"
WL/nm,Abs
774.00,0.0332
773.00,0.0337
772.00,0.0343
771.00,0.0347
770.00,0.0352
769.00,0.0359
768.00,0.0365
767.00,0.0371
766.00,0.0377
765.00,0.0382
764.00,0.0387
763.00,0.0393
762.00,0.0400
761.00,0.0407
760.00,0.0412
759.00,0.0420
758.00,0.0426
757.00,0.0434
756.00,0.0441
755.00,0.0447
754.00,0.0456
753.00,0.0464
752.00,0.0471
751.00,0.0479
750.00,0.0489
749.00,0.0496
748.00,0.0505
747.00,0.0512
746.00,0.0521
745.00,0.0529
744.00,0.0539
743.00,0.0548
742.00,0.0558
741.00,0.0566
740.00,0.0576
739.00,0.0587
738.00,0.0597
737.00,0.0609
736.00,0.0619
735.00,0.0629
734.00,0.0640
733.00,0.0652
732.00,0.0663
731.00,0.0675
730.00,0.0687
729.00,0.0700
728.00,0.0715
727.00,0.0728
726.00,0.0741
725.00,0.0754
724.00,0.0769
723.00,0.0783
722.00,0.0798
721.00,0.0814
720.00,0.0829
719.00,0.0845
718.00,0.0862
717.00,0.0878
716.00,0.0896
715.00,0.0913
714.00,0.0930
713.00,0.0949
712.00,0.0968
711.00,0.0987
710.00,0.1007
709.00,0.1027
708.00,0.1047
707.00,0.1069
706.00,0.1091
705.00,0.1113
704.00,0.1136
703.00,0.1157
702.00,0.1179
701.00,0.1203
700.00,0.1226
699.00,0.1248
698.00,0.1272
697.00,0.1296
696.00,0.1320
695.00,0.1344
694.00,0.1371
693.00,0.1396
692.00,0.1421
691.00,0.1447
690.00,0.1474
689.00,0.1498
688.00,0.1523
687.00,0.1549
686.00,0.1574
685.00,0.1598
684.00,0.1624
683.00,0.1649
682.00,0.1674
681.00,0.1699
680.00,0.1723
679.00,0.1747
678.00,0.1770
677.00,0.1793
676.00,0.1814
675.00,0.1837
674.00,0.1857
673.00,0.1877
672.00,0.1898
671.00,0.1917
670.00,0.1934
669.00,0.1952
668.00,0.1969
667.00,0.1986
666.00,0.2001
665.00,0.2015
664.00,0.2030
663.00,0.2043
662.00,0.2054
661.00,0.2065
660.00,0.2074
659.00,0.2083
658.00,0.2093
657.00,0.2100
656.00,0.2106
655.00,0.2111
654.00,0.2115
653.00,0.2120
652.00,0.2124
651.00,0.2127
650.00,0.2128
649.00,0.2130
648.00,0.2130
647.00,0.2129
646.00,0.2128
645.00,0.2127
644.00,0.2123
643.00,0.2120
642.00,0.2115
641.00,0.2112
640.00,0.2107
639.00,0.2102
638.00,0.2097
637.00,0.2091
636.00,0.2085
635.00,0.2079
634.00,0.2073
633.00,0.2067
632.00,0.2060
631.00,0.2054
630.00,0.2047
629.00,0.2039
628.00,0.2031
627.00,0.2024
626.00,0.2016
625.00,0.2009
624.00,0.2000
623.00,0.1992
622.00,0.1984
621.00,0.1976
620.00,0.1969
619.00,0.1960
618.00,0.1952
617.00,0.1944
616.00,0.1936
615.00,0.1928
614.00,0.1921
613.00,0.1912
612.00,0.1905
611.00,0.1897
610.00,0.1889
609.00,0.1882
608.00,0.1875
607.00,0.1868
606.00,0.1862
605.00,0.1854
604.00,0.1848
603.00,0.1841
602.00,0.1835
601.00,0.1829
600.00,0.1824
599.00,0.1818
598.00,0.1812
597.00,0.1807
596.00,0.1802
595.00,0.1797
594.00,0.1791
593.00,0.1787
592.00,0.1783
591.00,0.1778
590.00,0.1774
589.00,0.1770
588.00,0.1766
587.00,0.1762
586.00,0.1759
585.00,0.1756
584.00,0.1753
583.00,0.1750
582.00,0.1747
581.00,0.1745
580.00,0.1743
579.00,0.1741
578.00,0.1739
577.00,0.1737
576.00,0.1736
575.00,0.1735
574.00,0.1734
573.00,0.1734
572.00,0.1733
571.00,0.1733
570.00,0.1732
569.00,0.1732
568.00,0.1733
567.00,0.1733
566.00,0.1734
565.00,0.1735
564.00,0.1736
563.00,0.1737
562.00,0.1739
561.00,0.1739
560.00,0.1741
559.00,0.1744
558.00,0.1745
557.00,0.1747
556.00,0.1749
555.00,0.1751
554.00,0.1753
553.00,0.1754
552.00,0.1756
551.00,0.1759
550.00,0.1762
549.00,0.1764
548.00,0.1767
547.00,0.1769
546.00,0.1771
545.00,0.1772
544.00,0.1774
543.00,0.1776
542.00,0.1777
541.00,0.1777
540.00,0.1777
539.00,0.1777
538.00,0.1777
537.00,0.1776
536.00,0.1773
535.00,0.1770
534.00,0.1769
533.00,0.1766
532.00,0.1765
531.00,0.1761
530.00,0.1757
529.00,0.1754
528.00,0.1749
527.00,0.1743
526.00,0.1737
525.00,0.1729
524.00,0.1722
523.00,0.1713
522.00,0.1705
521.00,0.1696
520.00,0.1685
519.00,0.1675
518.00,0.1663
517.00,0.1650
516.00,0.1638
515.00,0.1625
514.00,0.1611
513.00,0.1597
512.00,0.1583
511.00,0.1569
510.00,0.1555
509.00,0.1540
508.00,0.1525
507.00,0.1512
506.00,0.1498
505.00,0.1484
504.00,0.1468
503.00,0.1453
502.00,0.1440
501.00,0.1425
500.00,0.1410
499.00,0.1396
498.00,0.1383
497.00,0.1370
496.00,0.1356
495.00,0.1344
494.00,0.1331
493.00,0.1319
492.00,0.1307
491.00,0.1295
490.00,0.1286
489.00,0.1276
488.00,0.1264
487.00,0.1255
486.00,0.1245
485.00,0.1236
484.00,0.1229
483.00,0.1222
482.00,0.1216
481.00,0.1209
480.00,0.1203
479.00,0.1200
478.00,0.1195
477.00,0.1191
476.00,0.1188
475.00,0.1185
474.00,0.1182
473.00,0.1178
472.00,0.1175
471.00,0.1172
470.00,0.1171
469.00,0.1170
468.00,0.1168
467.00,0.1168
466.00,0.1167
465.00,0.1165
464.00,0.1164
463.00,0.1162
462.00,0.1161
461.00,0.1160
460.00,0.1159
459.00,0.1159
458.00,0.1160
457.00,0.1161
