"AUSUC1.SPC"
WL/nm,Abs
793.00,-0.0136
792.00,-0.0136
791.00,-0.0135
790.00,-0.0135
789.00,-0.0136
788.00,-0.0136
787.00,-0.0135
786.00,-0.0135
785.00,-0.0135
784.00,-0.0135
783.00,-0.0135
782.00,-0.0135
781.00,-0.0135
780.00,-0.0137
779.00,-0.0135
778.00,-0.0135
777.00,-0.0135
776.00,-0.0134
775.00,-0.0135
774.00,-0.0135
773.00,-0.0135
772.00,-0.0133
771.00,-0.0134
770.00,-0.0134
769.00,-0.0134
768.00,-0.0134
767.00,-0.0133
766.00,-0.0133
765.00,-0.0132
764.00,-0.0133
763.00,-0.0133
762.00,-0.0132
761.00,-0.0131
760.00,-0.0132
759.00,-0.0134
758.00,-0.0134
757.00,-0.0133
756.00,-0.0132
755.00,-0.0132
754.00,-0.0130
753.00,-0.0130
752.00,-0.0131
751.00,-0.0130
750.00,-0.0129
749.00,-0.0130
748.00,-0.0129
747.00,-0.0130
746.00,-0.0131
745.00,-0.0130
744.00,-0.0129
743.00,-0.0128
742.00,-0.0129
741.00,-0.0129
740.00,-0.0128
739.00,-0.0128
738.00,-0.0129
737.00,-0.0128
736.00,-0.0129
735.00,-0.0129
734.00,-0.0128
733.00,-0.0127
732.00,-0.0128
731.00,-0.0127
730.00,-0.0126
729.00,-0.0127
728.00,-0.0125
727.00,-0.0124
726.00,-0.0124
725.00,-0.0124
724.00,-0.0123
723.00,-0.0122
722.00,-0.0122
721.00,-0.0120
720.00,-0.0121
719.00,-0.0121
718.00,-0.0120
717.00,-0.0120
716.00,-0.0118
715.00,-0.0118
714.00,-0.0117
713.00,-0.0117
712.00,-0.0116
711.00,-0.0115
710.00,-0.0114
709.00,-0.0114
708.00,-0.0115
707.00,-0.0114
706.00,-0.0114
705.00,-0.0113
704.00,-0.0111
703.00,-0.0111
702.00,-0.0110
701.00,-0.0109
700.00,-0.0109
699.00,-0.0109
698.00,-0.0108
697.00,-0.0107
696.00,-0.0106
695.00,-0.0107
694.00,-0.0105
693.00,-0.0104
692.00,-0.0102
691.00,-0.0102
690.00,-0.0101
689.00,-0.0101
688.00,-0.0100
687.00,-0.0099
686.00,-0.0098
685.00,-0.0098
684.00,-0.0096
683.00,-0.0096
682.00,-0.0095
681.00,-0.0095
680.00,-0.0093
679.00,-0.0092
678.00,-0.0090
677.00,-0.0089
676.00,-0.0088
675.00,-0.0086
674.00,-0.0084
673.00,-0.0083
672.00,-0.0081
671.00,-0.0080
670.00,-0.0079
669.00,-0.0078
668.00,-0.0076
667.00,-0.0074
666.00,-0.0073
665.00,-0.0072
664.00,-0.0069
663.00,-0.0067
662.00,-0.0066
661.00,-0.0064
660.00,-0.0063
659.00,-0.0061
658.00,-0.0059
657.00,-0.0056
656.00,-0.0054
655.00,-0.0053
654.00,-0.0051
653.00,-0.0049
652.00,-0.0046
651.00,-0.0044
650.00,-0.0042
649.00,-0.0039
648.00,-0.0038
647.00,-0.0035
646.00,-0.0032
645.00,-0.0029
644.00,-0.0027
643.00,-0.0024
642.00,-0.0021
641.00,-0.0018
640.00,-0.0014
639.00,-0.0011
638.00,-0.0008
637.00,-0.0005
636.00,-0.0002
635.00,0.0002
634.00,0.0006
633.00,0.0010
632.00,0.0014
631.00,0.0017
630.00,0.0022
629.00,0.0025
628.00,0.0029
627.00,0.0034
626.00,0.0038
625.00,0.0044
624.00,0.0049
623.00,0.0053
622.00,0.0059
621.00,0.0064
620.00,0.0070
619.00,0.0075
618.00,0.0080
617.00,0.0086
616.00,0.0093
615.00,0.0100
614.00,0.0106
613.00,0.0113
612.00,0.0120
611.00,0.0128
610.00,0.0135
609.00,0.0143
608.00,0.0150
607.00,0.0159
606.00,0.0167
605.00,0.0174
604.00,0.0183
603.00,0.0192
602.00,0.0202
601.00,0.0210
600.00,0.0221
599.00,0.0231
598.00,0.0242
597.00,0.0253
596.00,0.0264
595.00,0.0276
594.00,0.0287
593.00,0.0300
592.00,0.0313
591.00,0.0326
590.00,0.0339
589.00,0.0352
588.00,0.0367
587.00,0.0382
586.00,0.0398
585.00,0.0414
584.00,0.0430
583.00,0.0446
582.00,0.0462
581.00,0.0480
580.00,0.0498
579.00,0.0516
578.00,0.0536
577.00,0.0555
576.00,0.0576
575.00,0.0597
574.00,0.0618
573.00,0.0641
572.00,0.0664
571.00,0.0689
570.00,0.0713
569.00,0.0739
568.00,0.0766
567.00,0.0793
566.00,0.0820
565.00,0.0849
564.00,0.0879
563.00,0.0909
562.00,0.0941
561.00,0.0973
560.00,0.1005
559.00,0.1037
558.00,0.1069
557.00,0.1102
556.00,0.1137
555.00,0.1172
554.00,0.1206
553.00,0.1240
552.00,0.1277
551.00,0.1313
550.00,0.1350
549.00,0.1388
548.00,0.1425
547.00,0.1462
546.00,0.1499
545.00,0.1536
544.00,0.1571
543.00,0.1605
542.00,0.1640
541.00,0.1673
540.00,0.1705
539.00,0.1737
538.00,0.1767
537.00,0.1796
536.00,0.1823
535.00,0.1848
534.00,0.1873
533.00,0.1894
532.00,0.1915
531.00,0.1932
530.00,0.1948
529.00,0.1962
528.00,0.1973
527.00,0.1981
526.00,0.1989
525.00,0.1991
524.00,0.1993
523.00,0.1992
522.00,0.1991
521.00,0.1986
520.00,0.1977
519.00,0.1967
518.00,0.1955
517.00,0.1941
516.00,0.1925
515.00,0.1908
514.00,0.1888
513.00,0.1866
512.00,0.1846
511.00,0.1824
510.00,0.1801
509.00,0.1777
508.00,0.1752
507.00,0.1729
506.00,0.1704
505.00,0.1679
504.00,0.1653
503.00,0.1626
502.00,0.1602
501.00,0.1575
500.00,0.1550
499.00,0.1526
498.00,0.1503
497.00,0.1480
496.00,0.1457
495.00,0.1435
494.00,0.1414
493.00,0.1392
492.00,0.1372
491.00,0.1354
490.00,0.1336
489.00,0.1320
488.00,0.1302
487.00,0.1286
486.00,0.1269
485.00,0.1255
484.00,0.1242
483.00,0.1230
482.00,0.1219
481.00,0.1207
480.00,0.1195
479.00,0.1187
478.00,0.1177
477.00,0.1166
476.00,0.1159
475.00,0.1153
474.00,0.1146
473.00,0.1140
472.00,0.1133
471.00,0.1129
470.00,0.1124
469.00,0.1119
468.00,0.1112
467.00,0.1107
466.00,0.1104
465.00,0.1102
464.00,0.1097
463.00,0.1095
462.00,0.1092
461.00,0.1088
460.00,0.1085
459.00,0.1083
458.00,0.1082
457.00,0.1082
456.00,0.1081
455.00,0.1079
454.00,0.1078
453.00,0.1077
452.00,0.1077
451.00,0.1074
450.00,0.1073
449.00,0.1073
448.00,0.1071
447.00,0.1072
446.00,0.1072
445.00,0.1072
444.00,0.1072
443.00,0.1071
442.00,0.1069
441.00,0.1069
440.00,0.1070
439.00,0.1069
438.00,0.1066
437.00,0.1065
436.00,0.1065
435.00,0.1066
434.00,0.1066
433.00,0.1062
432.00,0.1063
431.00,0.1061
430.00,0.1060
429.00,0.1060
428.00,0.1059
427.00,0.1059
426.00,0.1058
425.00,0.1056
424.00,0.1057
423.00,0.1056
422.00,0.1054
421.00,0.1053
420.00,0.1054
419.00,0.1055
418.00,0.1053
417.00,0.1053
416.00,0.1051
415.00,0.1051
414.00,0.1050
413.00,0.1050
412.00,0.1050
411.00,0.1051
410.00,0.1051
409.00,0.1046
408.00,0.1040
407.00,0.1035
406.00,0.1032
405.00,0.1032
404.00,0.1034
403.00,0.1040
402.00,0.1047
401.00,0.1052
400.00,0.1055
399.00,0.1060
398.00,0.1071
397.00,0.1075
396.00,0.1075
395.00,0.1077
394.00,0.1076
393.00,0.1080
392.00,0.1084
391.00,0.1088
390.00,0.1093
389.00,0.1102
388.00,0.1107
387.00,0.1112
386.00,0.1117
385.00,0.1121
384.00,0.1124
