"4.SPC"
WL/nm,Abs
680.00,0.3640
679.00,0.3622
678.00,0.3603
677.00,0.3585
676.00,0.3564
675.00,0.3545
674.00,0.3525
673.00,0.3506
672.00,0.3487
671.00,0.3468
670.00,0.3448
669.00,0.3427
668.00,0.3406
667.00,0.3389
666.00,0.3369
665.00,0.3349
664.00,0.3330
663.00,0.3309
662.00,0.3291
661.00,0.3273
660.00,0.3252
659.00,0.3232
658.00,0.3214
657.00,0.3195
656.00,0.3174
655.00,0.3155
654.00,0.3136
653.00,0.3117
652.00,0.3096
651.00,0.3077
650.00,0.3059
649.00,0.3040
648.00,0.3021
647.00,0.3004
646.00,0.2985
645.00,0.2968
644.00,0.2951
643.00,0.2936
642.00,0.2920
641.00,0.2906
640.00,0.2889
639.00,0.2875
638.00,0.2861
637.00,0.2845
636.00,0.2831
635.00,0.2815
634.00,0.2799
633.00,0.2784
632.00,0.2767
631.00,0.2752
630.00,0.2737
629.00,0.2721
628.00,0.2706
627.00,0.2691
626.00,0.2676
625.00,0.2660
624.00,0.2646
623.00,0.2631
622.00,0.2618
621.00,0.2605
620.00,0.2590
619.00,0.2577
618.00,0.2563
617.00,0.2549
616.00,0.2535
615.00,0.2522
614.00,0.2509
613.00,0.2496
612.00,0.2484
611.00,0.2472
610.00,0.2459
609.00,0.2447
608.00,0.2434
607.00,0.2422
606.00,0.2411
605.00,0.2400
604.00,0.2389
603.00,0.2378
602.00,0.2369
601.00,0.2358
600.00,0.2347
599.00,0.2338
598.00,0.2327
597.00,0.2315
596.00,0.2307
595.00,0.2297
594.00,0.2288
593.00,0.2279
592.00,0.2270
591.00,0.2262
590.00,0.2253
589.00,0.2244
588.00,0.2236
587.00,0.2228
586.00,0.2221
585.00,0.2214
584.00,0.2207
583.00,0.2199
582.00,0.2190
581.00,0.2184
580.00,0.2178
579.00,0.2171
578.00,0.2163
577.00,0.2157
576.00,0.2151
575.00,0.2143
574.00,0.2137
573.00,0.2131
572.00,0.2125
571.00,0.2120
570.00,0.2114
569.00,0.2109
568.00,0.2104
567.00,0.2099
566.00,0.2095
565.00,0.2089
564.00,0.2082
563.00,0.2078
562.00,0.2075
561.00,0.2072
560.00,0.2067
559.00,0.2062
558.00,0.2060
557.00,0.2054
556.00,0.2051
555.00,0.2049
554.00,0.2043
553.00,0.2037
552.00,0.2036
551.00,0.2024
550.00,0.2029
549.00,0.2027
548.00,0.2021
547.00,0.2016
546.00,0.2013
545.00,0.2013
544.00,0.2012
543.00,0.2007
542.00,0.2004
541.00,0.2004
540.00,0.2002
539.00,0.2001
538.00,0.1999
537.00,0.1997
536.00,0.1994
535.00,0.1981
534.00,0.1977
533.00,0.1973
532.00,0.1972
531.00,0.1972
530.00,0.1971
529.00,0.1967
528.00,0.1964
527.00,0.1965
526.00,0.1963
525.00,0.1961
524.00,0.1961
523.00,0.1962
522.00,0.1959
521.00,0.1959
520.00,0.1957
519.00,0.1955
518.00,0.1954
517.00,0.1954
516.00,0.1952
515.00,0.1952
514.00,0.1951
513.00,0.1949
512.00,0.1948
511.00,0.1948
510.00,0.1948
509.00,0.1947
508.00,0.1945
507.00,0.1944
506.00,0.1946
505.00,0.1945
504.00,0.1943
503.00,0.1942
502.00,0.1943
501.00,0.1941
500.00,0.1941
499.00,0.1939
498.00,0.1937
497.00,0.1937
496.00,0.1938
495.00,0.1938
494.00,0.1938
493.00,0.1940
492.00,0.1943
491.00,0.1944
490.00,0.1944
489.00,0.1945
488.00,0.1949
487.00,0.1953
486.00,0.1956
485.00,0.1960
484.00,0.1962
483.00,0.1964
482.00,0.1964
481.00,0.1966
480.00,0.1968
479.00,0.1968
478.00,0.1971
477.00,0.1973
476.00,0.1975
475.00,0.1975
474.00,0.1977
473.00,0.1978
472.00,0.1977
471.00,0.1978
470.00,0.1978
469.00,0.1980
468.00,0.1982
467.00,0.1982
466.00,0.1983
465.00,0.1986
464.00,0.1987
463.00,0.1988
462.00,0.1989
461.00,0.1990
460.00,0.1991
459.00,0.1993
458.00,0.1995
457.00,0.1995
456.00,0.1996
455.00,0.1995
454.00,0.1997
453.00,0.2001
452.00,0.2003
451.00,0.2003
450.00,0.2003
449.00,0.2007
448.00,0.2010
447.00,0.2011
446.00,0.2012
445.00,0.2012
444.00,0.2015
443.00,0.2018
442.00,0.2018
441.00,0.2021
440.00,0.2024
439.00,0.2026
438.00,0.2027
437.00,0.2029
436.00,0.2030
435.00,0.2032
434.00,0.2035
433.00,0.2037
432.00,0.2041
431.00,0.2043
430.00,0.2046
429.00,0.2049
428.00,0.2051
427.00,0.2053
426.00,0.2056
425.00,0.2057
424.00,0.2060
423.00,0.2064
422.00,0.2067
421.00,0.2070
420.00,0.2072
419.00,0.2076
418.00,0.2080
417.00,0.2084
416.00,0.2088
415.00,0.2097
414.00,0.2100
413.00,0.2102
412.00,0.2104
411.00,0.2106
410.00,0.2111
409.00,0.2113
408.00,0.2114
407.00,0.2117
406.00,0.2119
405.00,0.2121
404.00,0.2123
403.00,0.2124
402.00,0.2127
401.00,0.2129
400.00,0.2126
