"1.SPC"
WL/nm,Abs
447.00,0.2158
446.00,0.2160
445.00,0.2159
444.00,0.2159
443.00,0.2159
442.00,0.2161
441.00,0.2162
440.00,0.2165
439.00,0.2165
438.00,0.2165
437.00,0.2165
436.00,0.2167
435.00,0.2169
434.00,0.2169
433.00,0.2170
432.00,0.2169
431.00,0.2173
430.00,0.2171
429.00,0.2171
428.00,0.2169
427.00,0.2171
426.00,0.2173
425.00,0.2172
424.00,0.2172
423.00,0.2174
422.00,0.2175
421.00,0.2178
420.00,0.2177
419.00,0.2176
418.00,0.2177
417.00,0.2178
416.00,0.2183
415.00,0.2190
414.00,0.2192
413.00,0.2191
412.00,0.2190
411.00,0.2191
410.00,0.2193
409.00,0.2192
408.00,0.2189
407.00,0.2191
406.00,0.2190
405.00,0.2188
404.00,0.2185
403.00,0.2182
402.00,0.2178
401.00,0.2173
400.00,0.2171
